day,locker_id,warehouse_id,flow,km,p_late_effective,hours_per_order,expected_late,expected_late_cost,vehicle_hours_used
6,PL140,NW_9,0.0,20.283342334477677,0.06299999999999994,0.010141671167238839,0.0,0.0,0.0
7,PL140,NW_9,0.0,20.283342334477677,0.06299999999999994,0.010141671167238839,0.0,0.0,0.0
1,PL140,NW_10,0.0,17.47595368796889,0.04400000000000004,0.008737976843984445,0.0,0.0,0.0
2,PL140,NW_10,0.0,17.47595368796889,0.04400000000000004,0.008737976843984445,0.0,0.0,0.0
3,PL140,NW_10,0.0,17.47595368796889,0.04400000000000004,0.008737976843984445,0.0,0.0,0.0
4,PL140,NW_10,0.0,17.47595368796889,0.04400000000000004,0.008737976843984445,0.0,0.0,0.0
5,PL140,NW_10,0.0,17.47595368796889,0.04400000000000004,0.008737976843984445,0.0,0.0,0.0
6,PL140,NW_10,0.0,17.47595368796889,0.04400000000000004,0.008737976843984445,0.0,0.0,0.0
7,PL140,NW_10,0.0,17.47595368796889,0.04400000000000004,0.008737976843984445,0.0,0.0,0.0
1,PL141,EW_1,0.0,20.92811108130459,0.03799999999999992,0.010464055540652294,0.0,0.0,0.0
2,PL141,EW_1,0.0,20.92811108130459,0.03799999999999992,0.010464055540652294,0.0,0.0,0.0
3,PL141,EW_1,0.0,20.92811108130459,0.03799999999999992,0.010464055540652294,0.0,0.0,0.0
4,PL141,EW_1,0.0,20.92811108130459,0.03799999999999992,0.010464055540652294,0.0,0.0,0.0
5,PL141,EW_1,0.0,20.92811108130459,0.03799999999999992,0.010464055540652294,0.0,0.0,0.0
6,PL141,EW_1,0.0,20.92811108130459,0.03799999999999992,0.010464055540652294,0.0,0.0,0.0
7,PL141,EW_1,0.0,20.92811108130459,0.03799999999999992,0.010464055540652294,0.0,0.0,0.0
1,PL141,EW_2,0.0,73.27080012588854,0.08499999999999996,0.036635400062944266,0.0,0.0,0.0
2,PL141,EW_2,0.0,73.27080012588854,0.08499999999999996,0.036635400062944266,0.0,0.0,0.0
3,PL141,EW_2,0.0,73.27080012588854,0.08499999999999996,0.036635400062944266,0.0,0.0,0.0
4,PL141,EW_2,0.0,73.27080012588854,0.08499999999999996,0.036635400062944266,0.0,0.0,0.0
5,PL141,EW_2,0.0,73.27080012588854,0.08499999999999996,0.036635400062944266,0.0,0.0,0.0
6,PL141,EW_2,0.0,73.27080012588854,0.08499999999999996,0.036635400062944266,0.0,0.0,0.0
7,PL141,EW_2,0.0,73.27080012588854,0.08499999999999996,0.036635400062944266,0.0,0.0,0.0
1,PL141,NW_1,0.0,9.87294972051489,0.04200000000000004,0.004936474860257446,0.0,0.0,0.0
2,PL141,NW_1,0.0,9.87294972051489,0.04200000000000004,0.004936474860257446,0.0,0.0,0.0
3,PL141,NW_1,0.0,9.87294972051489,0.04200000000000004,0.004936474860257446,0.0,0.0,0.0
4,PL141,NW_1,0.0,9.87294972051489,0.04200000000000004,0.004936474860257446,0.0,0.0,0.0
5,PL141,NW_1,0.0,9.87294972051489,0.04200000000000004,0.004936474860257446,0.0,0.0,0.0
6,PL141,NW_1,0.0,9.87294972051489,0.04200000000000004,0.004936474860257446,0.0,0.0,0.0
7,PL141,NW_1,0.0,9.87294972051489,0.04200000000000004,0.004936474860257446,0.0,0.0,0.0
1,PL141,NW_2,0.0,21.027693609402785,0.05700000000000005,0.010513846804701393,0.0,0.0,0.0
2,PL141,NW_2,0.0,21.027693609402785,0.05700000000000005,0.010513846804701393,0.0,0.0,0.0
3,PL141,NW_2,0.0,21.027693609402785,0.05700000000000005,0.010513846804701393,0.0,0.0,0.0
4,PL141,NW_2,0.0,21.027693609402785,0.05700000000000005,0.010513846804701393,0.0,0.0,0.0
5,PL141,NW_2,0.0,21.027693609402785,0.05700000000000005,0.010513846804701393,0.0,0.0,0.0
6,PL141,NW_2,0.0,21.027693609402785,0.05700000000000005,0.010513846804701393,0.0,0.0,0.0
7,PL141,NW_2,0.0,21.027693609402785,0.05700000000000005,0.010513846804701393,0.0,0.0,0.0
1,PL141,NW_3,31.0,12.237512399600217,0.03500000000000003,0.006118756199800108,1.0850000000000009,1085.000000000001,0.18968144219380337
2,PL141,NW_3,44.0,12.237512399600217,0.03500000000000003,0.006118756199800108,1.5400000000000014,1540.0000000000014,0.2692252727912048
3,PL141,NW_3,27.0,12.237512399600217,0.03500000000000003,0.006118756199800108,0.9450000000000008,945.0000000000008,0.16520641739460293
