day,locker_id,warehouse_id,flow,km,p_late_effective,hours_per_order,expected_late,expected_late_cost,vehicle_hours_used
3,PL176,NW_8,0.0,44.43915102004055,0.09499999999999997,0.022219575510020274,0.0,0.0,0.0
4,PL176,NW_8,0.0,44.43915102004055,0.09499999999999997,0.022219575510020274,0.0,0.0,0.0
5,PL176,NW_8,0.0,44.43915102004055,0.09499999999999997,0.022219575510020274,0.0,0.0,0.0
6,PL176,NW_8,0.0,44.43915102004055,0.09499999999999997,0.022219575510020274,0.0,0.0,0.0
7,PL176,NW_8,0.0,44.43915102004055,0.09499999999999997,0.022219575510020274,0.0,0.0,0.0
1,PL176,NW_9,0.0,13.964640317542258,0.06299999999999994,0.006982320158771129,0.0,0.0,0.0
2,PL176,NW_9,0.0,13.964640317542258,0.06299999999999994,0.006982320158771129,0.0,0.0,0.0
3,PL176,NW_9,0.0,13.964640317542258,0.06299999999999994,0.006982320158771129,0.0,0.0,0.0
4,PL176,NW_9,0.0,13.964640317542258,0.06299999999999994,0.006982320158771129,0.0,0.0,0.0
5,PL176,NW_9,0.0,13.964640317542258,0.06299999999999994,0.006982320158771129,0.0,0.0,0.0
6,PL176,NW_9,0.0,13.964640317542258,0.06299999999999994,0.006982320158771129,0.0,0.0,0.0
7,PL176,NW_9,0.0,13.964640317542258,0.06299999999999994,0.006982320158771129,0.0,0.0,0.0
1,PL176,NW_10,0.0,23.089149645452427,0.04400000000000004,0.011544574822726215,0.0,0.0,0.0
2,PL176,NW_10,0.0,23.089149645452427,0.04400000000000004,0.011544574822726215,0.0,0.0,0.0
3,PL176,NW_10,0.0,23.089149645452427,0.04400000000000004,0.011544574822726215,0.0,0.0,0.0
4,PL176,NW_10,0.0,23.089149645452427,0.04400000000000004,0.011544574822726215,0.0,0.0,0.0
5,PL176,NW_10,0.0,23.089149645452427,0.04400000000000004,0.011544574822726215,0.0,0.0,0.0
6,PL176,NW_10,0.0,23.089149645452427,0.04400000000000004,0.011544574822726215,0.0,0.0,0.0
7,PL176,NW_10,0.0,23.089149645452427,0.04400000000000004,0.011544574822726215,0.0,0.0,0.0
1,PL177,EW_1,0.0,22.67596397343864,0.03799999999999992,0.01133798198671932,0.0,0.0,0.0
2,PL177,EW_1,0.0,22.67596397343864,0.03799999999999992,0.01133798198671932,0.0,0.0,0.0
3,PL177,EW_1,0.0,22.67596397343864,0.03799999999999992,0.01133798198671932,0.0,0.0,0.0
4,PL177,EW_1,0.0,22.67596397343864,0.03799999999999992,0.01133798198671932,0.0,0.0,0.0
5,PL177,EW_1,0.0,22.67596397343864,0.03799999999999992,0.01133798198671932,0.0,0.0,0.0
6,PL177,EW_1,0.0,22.67596397343864,0.03799999999999992,0.01133798198671932,0.0,0.0,0.0
7,PL177,EW_1,0.0,22.67596397343864,0.03799999999999992,0.01133798198671932,0.0,0.0,0.0
1,PL177,EW_2,0.0,76.17623029356126,0.08499999999999996,0.038088115146780635,0.0,0.0,0.0
2,PL177,EW_2,0.0,76.17623029356126,0.08499999999999996,0.038088115146780635,0.0,0.0,0.0
3,PL177,EW_2,0.0,76.17623029356126,0.08499999999999996,0.038088115146780635,0.0,0.0,0.0
4,PL177,EW_2,0.0,76.17623029356126,0.08499999999999996,0.038088115146780635,0.0,0.0,0.0
5,PL177,EW_2,0.0,76.17623029356126,0.08499999999999996,0.038088115146780635,0.0,0.0,0.0
6,PL177,EW_2,0.0,76.17623029356126,0.08499999999999996,0.038088115146780635,0.0,0.0,0.0
7,PL177,EW_2,0.0,76.17623029356126,0.08499999999999996,0.038088115146780635,0.0,0.0,0.0
1,PL177,NW_1,53.0,12.196134723091618,0.04200000000000004,0.0060980673615458085,2.2260000000000018,445.20000000000033,0.32319757016192785
2,PL177,NW_1,53.0,12.196134723091618,0.04200000000000004,0.0060980673615458085,2.2260000000000018,445.20000000000033,0.32319757016192785
