day,locker_id,warehouse_id,flow,km,p_late_effective,hours_per_order,expected_late,expected_late_cost,vehicle_hours_used
3,PL054,EW_1,43.0,25.628501407545894,0.03799999999999992,0.012814250703772947,1.6339999999999968,326.7999999999994,0.5510127802622368
4,PL054,EW_1,43.0,25.628501407545894,0.03799999999999992,0.012814250703772947,1.6339999999999968,326.7999999999994,0.5510127802622368
5,PL054,EW_1,40.0,25.628501407545894,0.03799999999999992,0.012814250703772947,1.519999999999997,303.9999999999994,0.5125700281509179
6,PL054,EW_1,36.0,25.628501407545894,0.03799999999999992,0.012814250703772947,1.3679999999999972,273.59999999999945,0.4613130253358261
7,PL054,EW_1,39.0,25.628501407545894,0.03799999999999992,0.012814250703772947,1.481999999999997,296.3999999999994,0.49975577744714494
1,PL054,EW_2,0.0,76.79508244444905,0.08499999999999996,0.038397541222224524,0.0,0.0,0.0
2,PL054,EW_2,0.0,76.79508244444905,0.08499999999999996,0.038397541222224524,0.0,0.0,0.0
3,PL054,EW_2,0.0,76.79508244444905,0.08499999999999996,0.038397541222224524,0.0,0.0,0.0
4,PL054,EW_2,0.0,76.79508244444905,0.08499999999999996,0.038397541222224524,0.0,0.0,0.0
5,PL054,EW_2,0.0,76.79508244444905,0.08499999999999996,0.038397541222224524,0.0,0.0,0.0
6,PL054,EW_2,0.0,76.79508244444905,0.08499999999999996,0.038397541222224524,0.0,0.0,0.0
7,PL054,EW_2,0.0,76.79508244444905,0.08499999999999996,0.038397541222224524,0.0,0.0,0.0
1,PL054,NW_1,0.0,14.564971184803142,0.04200000000000004,0.0072824855924015705,0.0,0.0,0.0
2,PL054,NW_1,0.0,14.564971184803142,0.04200000000000004,0.0072824855924015705,0.0,0.0,0.0
3,PL054,NW_1,0.0,14.564971184803142,0.04200000000000004,0.0072824855924015705,0.0,0.0,0.0
4,PL054,NW_1,0.0,14.564971184803142,0.04200000000000004,0.0072824855924015705,0.0,0.0,0.0
5,PL054,NW_1,0.0,14.564971184803142,0.04200000000000004,0.0072824855924015705,0.0,0.0,0.0
