day,locker_id,S_end,overflow,cleared_actual,clear_capacity,capacity
4,PL149,40.0,0.0,0.0,60.0,100.0
5,PL149,85.0,0.0,0.0,60.0,100.0
6,PL149,100.0,23.0,0.0,60.0,100.0
7,PL149,100.0,42.0,0.0,60.0,100.0
1,PL150,27.0,2.0,26.0,60.0,27.0
2,PL150,0.0,57.0,0.0,60.0,27.0
3,PL150,0.1627907,5.1627907,36.674419,60.0,27.0
4,PL150,0.0,0.0,36.162791,60.0,27.0
5,PL150,27.0,14.0,0.0,60.0,27.0
6,PL150,27.0,36.0,0.0,60.0,27.0
7,PL150,27.0,34.0,0.0,60.0,27.0
1,PL151,2.2871972,84.712803,0.0,60.0,89.0
2,PL151,3.6920415,0.0,44.595156,60.0,89.0
3,PL151,0.0,0.0,42.692042,60.0,89.0
4,PL151,52.0,0.0,0.0,60.0,89.0
5,PL151,80.0,0.0,0.0,60.0,89.0
6,PL151,89.0,23.0,0.0,60.0,89.0
7,PL151,89.0,48.0,0.0,60.0,89.0
1,PL152,0.0,57.571429,25.428571,60.0,93.0
2,PL152,0.0,38.0,0.0,60.0,93.0
3,PL152,0.0,41.0,0.0,60.0,93.0
4,PL152,0.0,45.0,0.0,60.0,93.0
5,PL152,37.0,0.0,0.0,60.0,93.0
6,PL152,75.0,0.0,0.0,60.0,93.0
7,PL152,93.0,17.0,0.0,60.0,93.0
1,PL153,3.8134328,24.429104,25.757463,60.0,44.0
2,PL153,6.8358209,0.0,39.977612,60.0,44.0
3,PL153,0.0,0.0,37.835821,60.0,44.0
4,PL153,41.0,0.0,0.0,60.0,44.0
5,PL153,44.0,34.0,0.0,60.0,44.0
6,PL153,44.0,42.0,0.0,60.0,44.0
7,PL153,44.0,35.0,0.0,60.0,44.0
1,PL154,0.0,69.0,0.0,60.0,43.0
2,PL154,0.0,0.0,38.0,60.0,43.0
3,PL154,0.0,0.0,35.0,60.0,43.0
4,PL154,37.0,0.0,0.0,60.0,43.0
5,PL154,43.0,33.0,0.0,60.0,43.0
6,PL154,43.0,37.0,0.0,60.0,43.0
7,PL154,43.0,34.0,0.0,60.0,43.0
1,PL155,7.0557491,65.12892,29.815331,60.0,99.0
2,PL155,0.0,0.0,39.055749,60.0,99.0
3,PL155,0.0,4.4878049,39.512195,60.0,99.0
4,PL155,0.0,47.0,0.0,60.0,99.0
5,PL155,45.0,0.0,0.0,60.0,99.0
6,PL155,83.0,0.0,0.0,60.0,99.0
7,PL155,99.0,22.0,0.0,60.0,99.0
1,PL156,0.0,63.0,0.0,60.0,35.0
2,PL156,0.0,48.0,0.0,60.0,35.0
3,PL156,0.0,0.0,36.0,60.0,35.0
4,PL156,0.0,33.0,0.0,60.0,35.0
5,PL156,35.0,0.0,0.0,60.0,35.0
6,PL156,35.0,47.0,0.0,60.0,35.0
7,PL156,35.0,36.0,0.0,60.0,35.0
1,PL157,0.0,63.0,0.0,60.0,22.0
2,PL157,0.0,30.0,0.0,60.0,22.0
3,PL157,0.0,39.0,0.0,60.0,22.0
4,PL157,22.0,18.0,0.0,60.0,22.0
5,PL157,22.0,34.0,0.0,60.0,22.0
6,PL157,22.0,39.0,0.0,60.0,22.0
7,PL157,22.0,33.0,0.0,60.0,22.0
1,PL158,0.0,51.333333,21.666667,60.0,75.0
2,PL158,0.0,39.0,0.0,60.0,75.0
3,PL158,0.0,0.0,33.0,60.0,75.0
4,PL158,37.0,0.0,0.0,60.0,75.0
5,PL158,73.0,0.0,0.0,60.0,75.0
6,PL158,75.0,46.0,0.0,60.0,75.0
7,PL158,75.0,45.0,0.0,60.0,75.0
1,PL159,0.0,66.0,0.0,60.0,40.0
2,PL159,0.0,32.0,0.0,60.0,40.0
3,PL159,0.0,41.0,0.0,60.0,40.0
4,PL159,0.0,5.8036364,39.196364,60.0,40.0
5,PL159,40.0,2.0,0.0,60.0,40.0
6,PL159,40.0,46.0,0.0,60.0,40.0
7,PL159,40.0,28.0,0.0,60.0,40.0
1,PL160,2.0,48.478571,23.521429,60.0,86.0
2,PL160,0.0,0.0,36.0,60.0,86.0
3,PL160,0.0,40.0,0.0,60.0,86.0
4,PL160,35.0,0.0,0.0,60.0,86.0
5,PL160,76.0,0.0,0.0,60.0,86.0
6,PL160,86.0,41.0,0.0,60.0,86.0
7,PL160,86.0,42.0,0.0,60.0,86.0
1,PL161,0.0,55.0,0.0,60.0,29.0
2,PL161,0.0,30.0,0.0,60.0,29.0
3,PL161,0.0,4.077193,39.922807,60.0,29.0
4,PL161,0.0,0.36842105,36.631579,60.0,29.0
5,PL161,29.0,11.0,0.0,60.0,29.0
6,PL161,29.0,44.0,0.0,60.0,29.0
7,PL161,29.0,46.0,0.0,60.0,29.0
1,PL162,1.9888889,23.577778,26.433333,60.0,26.0
2,PL162,0.0,0.0,37.988889,60.0,26.0
3,PL162,0.0,5.0,40.0,60.0,26.0
4,PL162,0.0,0.0,34.0,60.0,26.0
5,PL162,26.0,14.0,0.0,60.0,26.0
6,PL162,26.0,38.0,0.0,60.0,26.0
7,PL162,26.0,38.0,0.0,60.0,26.0
1,PL163,0.0,28.697183,20.302817,60.0,38.0
2,PL163,0.0,45.0,0.0,60.0,38.0
3,PL163,0.0,8.8239437,42.176056,60.0,38.0
4,PL163,38.0,3.0,0.0,60.0,38.0
5,PL163,38.0,37.0,0.0,60.0,38.0
6,PL163,38.0,36.0,0.0,60.0,38.0
7,PL163,38.0,43.0,0.0,60.0,38.0
1,PL164,0.0,59.0,0.0,60.0,48.0
2,PL164,1.6192171,35.380783,0.0,60.0,48.0
3,PL164,0.0,0.0,38.619217,60.0,48.0
4,PL164,0.0,43.0,0.0,60.0,48.0
5,PL164,39.0,0.0,0.0,60.0,48.0
6,PL164,48.0,25.0,0.0,60.0,48.0
7,PL164,48.0,49.0,0.0,60.0,48.0
1,PL165,0.0,56.0,0.0,60.0,64.0
2,PL165,0.0,5.2965517,29.703448,60.0,64.0
3,PL165,1.3517241,0.0,31.648276,60.0,64.0
4,PL165,49.351724,0.0,0.0,60.0,64.0
5,PL165,64.0,26.351724,0.0,60.0,64.0
6,PL165,64.0,43.0,0.0,60.0,64.0
7,PL165,64.0,63.0,0.0,60.0,64.0
1,PL166,0.0,45.295455,21.704545,60.0,61.0
2,PL166,0.0,27.0,0.0,60.0,61.0
3,PL166,34.0,0.0,0.0,60.0,61.0
4,PL166,0.0,37.844697,33.155303,60.0,61.0
5,PL166,35.0,0.0,0.0,60.0,61.0
6,PL166,61.0,25.0,0.0,60.0,61.0
7,PL166,61.0,50.0,0.0,60.0,61.0
1,PL167,0.0,84.0,0.0,60.0,65.0
2,PL167,0.0,30.0,0.0,60.0,65.0
3,PL167,6.3938356,3.9452055,42.660959,60.0,65.0
4,PL167,0.0,0.0,38.393836,60.0,65.0
5,PL167,40.0,0.0,0.0,60.0,65.0
6,PL167,65.0,32.0,0.0,60.0,65.0
7,PL167,65.0,34.0,0.0,60.0,65.0
1,PL168,32.884211,0.0,23.115789,60.0,43.0
2,PL168,0.0,40.842105,40.042105,60.0,43.0
3,PL168,0.0,4.2947368,43.705263,60.0,43.0
4,PL168,0.0,0.0,26.0,60.0,43.0
5,PL168,39.0,0.0,0.0,60.0,43.0
6,PL168,43.0,35.0,0.0,60.0,43.0
7,PL168,43.0,49.0,0.0,60.0,43.0
1,PL169,0.0,51.0,0.0,60.0,49.0
2,PL169,0.0,7.0,34.0,60.0,49.0
3,PL169,0.0,36.0,0.0,60.0,49.0
4,PL169,0.0,41.0,0.0,60.0,49.0
5,PL169,35.0,0.0,0.0,60.0,49.0
6,PL169,49.0,35.0,0.0,60.0,49.0
7,PL169,49.0,43.0,0.0,60.0,49.0
1,PL170,0.0,53.408027,33.591973,60.0,64.0
2,PL170,0.0,0.0,38.0,60.0,64.0
3,PL170,4.4548495,0.0,39.545151,60.0,64.0
4,PL170,0.0,0.0,38.454849,60.0,64.0
5,PL170,43.0,0.0,0.0,60.0,64.0
6,PL170,64.0,24.0,0.0,60.0,64.0
7,PL170,64.0,41.0,0.0,60.0,64.0
1,PL171,0.0,52.139706,24.860294,60.0,61.0
2,PL171,0.0,0.0,40.0,60.0,61.0
3,PL171,0.0,1.2683824,41.731618,60.0,61.0
4,PL171,0.0,37.0,0.0,60.0,61.0
5,PL171,40.0,0.0,0.0,60.0,61.0
6,PL171,61.0,16.0,0.0,60.0,61.0
7,PL171,61.0,33.0,0.0,60.0,61.0
1,PL172,0.0,37.754717,23.245283,60.0,58.0
2,PL172,0.0,0.0,34.0,60.0,58.0
3,PL172,0.0,32.0,0.0,60.0,58.0
4,PL172,0.0,46.0,0.0,60.0,58.0
5,PL172,34.0,0.0,0.0,60.0,58.0
6,PL172,58.0,18.0,0.0,60.0,58.0
7,PL172,58.0,42.0,0.0,60.0,58.0
1,PL173,0.0,39.29021,24.70979,60.0,71.0
2,PL173,8.7727273,0.0,41.227273,60.0,71.0
3,PL173,2.2937063,0.0,40.479021,60.0,71.0
4,PL173,0.0,38.293706,0.0,60.0,71.0
5,PL173,49.0,0.0,0.0,60.0,71.0
6,PL173,71.0,15.0,0.0,60.0,71.0
7,PL173,71.0,43.0,0.0,60.0,71.0
1,PL174,0.0,44.875,21.125,60.0,72.0
2,PL174,0.0,7.1325758,35.867424,60.0,72.0
3,PL174,0.0,46.0,0.0,60.0,72.0
4,PL174,0.0,0.0,44.0,60.0,72.0
5,PL174,34.0,0.0,0.0,60.0,72.0
6,PL174,57.0,0.0,0.0,60.0,72.0
7,PL174,72.0,26.0,0.0,60.0,72.0
1,PL175,0.0,45.425676,35.574324,60.0,62.0
2,PL175,0.0,0.0,42.0,60.0,62.0
3,PL175,0.0,34.0,0.0,60.0,62.0
4,PL175,1.6925676,0.0,39.307432,60.0,62.0
5,PL175,36.692568,0.0,0.0,60.0,62.0
6,PL175,62.0,13.692568,0.0,60.0,62.0
7,PL175,62.0,51.0,0.0,60.0,62.0
1,PL176,0.0,40.018182,18.981818,60.0,62.0
2,PL176,0.0,6.96,34.04,60.0,62.0
3,PL176,4.0218182,44.978182,0.0,60.0,62.0
4,PL176,0.0,0.0,42.021818,60.0,62.0
5,PL176,40.0,0.0,0.0,60.0,62.0
6,PL176,62.0,16.0,0.0,60.0,62.0
7,PL176,62.0,39.0,0.0,60.0,62.0
1,PL177,4.5672131,69.432787,0.0,60.0,45.0
2,PL177,4.5672131,0.0,53.0,60.0,45.0
3,PL177,0.0,0.0,50.567213,60.0,45.0
4,PL177,40.0,0.0,0.0,60.0,45.0
5,PL177,45.0,31.0,0.0,60.0,45.0
6,PL177,45.0,44.0,0.0,60.0,45.0
7,PL177,45.0,33.0,0.0,60.0,45.0
1,PL178,0.0,72.0,0.0,60.0,81.0
2,PL178,0.0,52.0,0.0,60.0,81.0
3,PL178,0.0,33.0,0.0,60.0,81.0
4,PL178,0.0,48.0,0.0,60.0,81.0
5,PL178,36.0,0.0,0.0,60.0,81.0
6,PL178,68.0,0.0,0.0,60.0,81.0
7,PL178,81.0,30.0,0.0,60.0,81.0
1,PL179,0.0,46.0,0.0,60.0,25.0
2,PL179,4.0147601,39.98524,0.0,60.0,25.0
3,PL179,0.0,0.0,38.01476,60.0,25.0
4,PL179,25.0,20.0,0.0,60.0,25.0
5,PL179,25.0,37.0,0.0,60.0,25.0
6,PL179,25.0,38.0,0.0,60.0,25.0
7,PL179,25.0,37.0,0.0,60.0,25.0
1,PL180,0.0,58.975439,29.024561,60.0,77.0
2,PL180,0.0,0.0,39.0,60.0,77.0
3,PL180,0.0,0.0,40.0,60.0,77.0
4,PL180,36.0,0.0,0.0,60.0,77.0
5,PL180,71.0,0.0,0.0,60.0,77.0
6,PL180,77.0,41.0,0.0,60.0,77.0
7,PL180,77.0,44.0,0.0,60.0,77.0
